age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,failure,no
31,management,single,tertiary,no,0,yes,no,cellular,30,apr,97,2,87,2,other,no
62,retired,married,primary,no,1515,yes,no,cellular,19,oct,131,1,187,2,failure,no
34,management,married,tertiary,no,250,no,no,cellular,9,dec,787,1,188,8,other,no
44,management,married,tertiary,no,445,no,yes,telephone,6,feb,135,2,9,7,other,no
30,management,single,tertiary,no,222,no,yes,cellular,4,feb,111,1,204,2,other,no
46,management,married,tertiary,no,716,yes,yes,cellular,8,may,557,1,172,1,failure,no
32,admin.,single,secondary,no,620,no,no,cellular,17,apr,211,2,343,3,failure,no
32,technician,single,tertiary,no,703,yes,no,cellular,3,feb,489,2,271,2,success,no
36,technician,married,secondary,no,432,yes,no,cellular,11,may,61,3,255,2,failure,no
43,admin.,married,secondary,no,323,yes,yes,cellular,12,may,43,3,369,2,failure,no
33,services,single,secondary,no,406,yes,no,cellular,5,feb,61,1,275,1,failure,no
36,services,married,secondary,no,526,yes,no,cellular,17,apr,333,2,324,1,other,no
44,management,divorced,tertiary,no,2422,yes,no,cellular,16,apr,399,2,269,2,failure,no
33,admin.,married,secondary,no,1077,yes,no,cellular,18,may,432,3,374,3,other,no
51,management,single,tertiary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no
40,blue-collar,married,secondary,no,668,yes,no,cellular,17,apr,156,2,318,1,other,no
40,admin.,single,secondary,no,877,yes,no,cellular,21,nov,12,3,177,6,failure,no
50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,no
34,management,married,secondary,no,56,yes,no,cellular,20,nov,311,3,183,1,failure,no
36,admin.,married,secondary,no,1954,yes,yes,cellular,20,nov,158,2,174,3,failure,no
39,technician,single,secondary,no,1685,yes,no,cellular,8,may,319,1,368,1,failure,no
69,retired,married,primary,no,2398,no,no,cellular,12,apr,161,1,186,1,failure,no
37,management,married,tertiary,no,57,no,no,cellular,30,apr,96,2,84,1,success,no
45,blue-collar,married,secondary,no,28,no,yes,cellular,4,feb,215,1,222,1,other,no
33,admin.,single,secondary,no,-15,no,no,telephone,12,may,326,3,350,2,failure,no
20,student,single,primary,no,134,no,no,cellular,12,jul,273,1,277,3,other,no
55,blue-collar,married,secondary,no,23,no,no,cellular,30,jan,143,1,2,3,other,no
37,management,married,tertiary,no,393,yes,no,cellular,12,aug,62,2,104,2,success,no
76,retired,married,tertiary,no,2991,no,no,cellular,25,jan,195,1,95,2,success,no
77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success,no
30,technician,single,tertiary,no,3086,yes,no,cellular,7,may,84,3,168,1,failure,no
72,retired,married,secondary,no,2850,no,no,cellular,16,oct,131,2,241,1,success,no
30,technician,single,secondary,no,778,yes,no,cellular,18,may,22,2,346,2,failure,no
29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,357,2,237,2,failure,no
27,technician,married,secondary,no,876,yes,no,cellular,18,may,268,1,355,1,failure,no
27,self-employed,married,secondary,yes,254,yes,yes,cellular,29,jan,194,1,188,1,failure,no
52,blue-collar,married,primary,no,230,yes,no,cellular,6,may,198,2,170,2,failure,no
33,management,married,tertiary,no,71,no,no,cellular,16,nov,136,1,287,1,failure,no
30,blue-collar,single,secondary,no,1012,yes,no,cellular,17,apr,22,3,329,1,failure,no
33,management,married,tertiary,no,62,yes,no,cellular,2,feb,102,1,264,1,failure,no
43,technician,divorced,secondary,no,0,yes,no,cellular,5,may,150,2,342,2,failure,no
47,technician,married,secondary,no,1571,yes,no,cellular,11,may,261,1,369,2,failure,no
52,technician,married,secondary,no,0,yes,no,cellular,1,jun,144,1,83,1,failure,no
44,self-employed,married,primary,no,414,yes,no,cellular,4,feb,138,1,272,2,other,no
39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,2,174,2,success,no
39,blue-collar,single,secondary,no,175,no,no,cellular,12,may,17,1,365,2,other,no
37,services,single,secondary,no,50,no,no,cellular,19,nov,244,1,154,8,other,no
59,housemaid,divorced,tertiary,no,0,no,no,cellular,20,apr,379,1,332,2,other,no
57,blue-collar,single,primary,no,739,yes,no,cellular,14,may,172,2,364,1,failure,no
31,services,single,secondary,no,900,yes,no,cellular,9,apr,221,2,140,6,failure,no
30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success,no
43,management,married,secondary,no,275,no,no,cellular,9,apr,109,2,339,2,failure,no
76,retired,married,secondary,no,2302,no,no,telephone,5,feb,110,1,87,2,failure,no
36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,3,179,4,failure,no
49,management,married,tertiary,no,3842,no,no,cellular,5,apr,163,1,186,3,failure,no
57,technician,married,secondary,no,589,yes,no,cellular,28,jan,198,1,244,1,other,no
51,technician,married,secondary,no,2,yes,yes,cellular,4,feb,71,1,205,3,failure,no
29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,1,305,1,failure,no
57,retired,married,secondary,no,0,yes,no,cellular,5,may,127,1,363,4,failure,no
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,2,185,3,failure,no
34,admin.,single,secondary,no,296,no,no,cellular,20,nov,68,1,136,4,failure,no
40,management,single,tertiary,no,257,no,no,cellular,1,feb,147,1,209,1,failure,no
41,blue-collar,married,secondary,no,306,yes,no,telephone,11,may,86,1,369,2,failure,no
38,self-employed,married,tertiary,no,2084,yes,no,cellular,16,apr,71,2,330,2,failure,no
31,blue-collar,divorced,secondary,no,-209,yes,no,cellular,8,may,154,3,367,2,failure,no
32,admin.,married,secondary,no,56,yes,no,cellular,2,feb,275,1,258,1,other,no
45,admin.,single,secondary,no,946,yes,no,cellular,21,nov,56,2,175,4,failure,no
34,blue-collar,married,secondary,no,1988,yes,no,telephone,29,jan,53,1,266,2,failure,no
39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,331,6,other,no
35,self-employed,single,tertiary,no,1129,yes,no,cellular,21,nov,64,2,184,2,failure,no
47,services,married,secondary,no,311,yes,yes,cellular,12,may,238,1,301,3,failure,no
51,blue-collar,married,primary,no,42,yes,no,cellular,12,may,51,2,342,3,failure,no
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
30,management,married,tertiary,no,2994,yes,no,cellular,26,mar,156,1,137,1,other,no
34,technician,married,secondary,no,260,yes,no,cellular,17,apr,20,2,238,2,failure,no
51,management,married,secondary,no,441,yes,no,cellular,7,may,189,2,167,2,other,no
40,blue-collar,divorced,secondary,no,528,yes,no,cellular,13,may,340,2,357,5,failure,no
57,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,no
31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure,no
56,services,married,secondary,no,642,yes,no,cellular,30,jan,16,1,2,3,other,no
46,admin.,married,secondary,no,171,yes,yes,cellular,11,oct,251,1,430,1,failure,no
31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,no
50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
36,management,single,tertiary,no,181,yes,no,cellular,13,may,159,2,278,4,failure,no
30,services,single,secondary,no,9,no,yes,cellular,29,jan,194,2,205,2,failure,no
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,12,apr,119,1,181,2,success,no
30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,no
35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,no
25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no
29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no
35,technician,single,secondary,no,183,no,no,cellular,1,sep,516,2,130,2,failure,no
39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no
41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,no
43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no
40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no
19,student,single,secondary,no,55,no,no,telephone,6,oct,89,2,193,1,other,no
33,services,single,secondary,no,772,yes,no,cellular,29,jan,323,2,259,3,success,no
59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,531,3,134,7,failure,no
38,management,married,tertiary,no,4293,yes,no,cellular,6,may,92,2,250,2,failure,no
32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,no
30,blue-collar,single,secondary,no,80,yes,yes,cellular,5,may,145,1,337,4,failure,no
32,entrepreneur,married,secondary,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no
39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no
40,blue-collar,married,primary,no,332,yes,no,cellular,12,may,339,2,369,3,failure,no
37,services,married,secondary,no,393,yes,yes,cellular,13,may,95,1,357,1,failure,no
31,management,single,tertiary,no,1675,no,no,cellular,2,sep,114,2,363,1,failure,no
41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no
34,technician,married,secondary,no,883,no,no,telephone,3,feb,166,2,173,3,failure,no
34,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,269,1,92,2,failure,no
29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no
31,admin.,single,secondary,no,523,no,yes,cellular,2,feb,323,1,109,5,failure,no
34,technician,single,secondary,no,513,yes,no,cellular,5,may,165,3,169,5,other,no
50,management,married,secondary,no,2910,no,no,telephone,19,nov,433,1,113,1,failure,no
36,blue-collar,married,secondary,no,1088,yes,no,cellular,13,may,77,2,345,2,failure,no
41,management,married,tertiary,no,298,no,no,cellular,4,may,63,3,272,1,other,no
23,technician,single,secondary,no,356,yes,no,cellular,18,may,224,2,356,2,failure,no
45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342,1,failure,no
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,no
44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329,2,failure,no
54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,no
38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,no
30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,no
39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,no
32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no
40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no
36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,no
31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,no
39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,no
40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,no
53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,no
55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure,no
33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,no
47,entrepreneur,married,secondary,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,no
55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,367,3,failure,no
46,technician,divorced,secondary,no,111,yes,no,cellular,19,nov,178,3,183,2,other,no
31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,apr,126,1,148,6,failure,no
44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,may,96,2,295,5,failure,no
41,management,married,tertiary,no,-412,yes,no,cellular,29,jan,85,1,195,5,other,no
36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no
34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,no
25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,success,no
29,technician,single,tertiary,no,2269,yes,no,cellular,20,apr,53,1,346,1,failure,no
50,management,married,tertiary,no,0,no,no,cellular,30,jan,199,1,205,1,failure,no
32,admin.,single,secondary,no,-32,no,no,cellular,29,jan,320,1,185,5,other,no
35,blue-collar,single,primary,no,2040,no,no,cellular,21,nov,258,1,157,4,failure,no
34,blue-collar,married,primary,no,3868,yes,no,cellular,18,may,134,1,350,1,failure,no
55,management,married,tertiary,no,505,yes,no,cellular,17,apr,58,1,316,1,other,no
40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
30,self-employed,single,tertiary,no,48,no,no,cellular,27,may,144,2,187,1,failure,no
37,housemaid,single,tertiary,no,561,no,no,cellular,18,nov,188,1,165,2,failure,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,9,feb,226,3,280,1,other,no
38,blue-collar,divorced,primary,no,-258,yes,no,cellular,14,may,134,2,370,4,other,no
34,blue-collar,married,secondary,no,467,yes,no,cellular,13,may,195,2,357,2,failure,no
30,technician,divorced,secondary,no,3100,yes,no,cellular,20,nov,125,1,183,4,failure,no
56,management,divorced,tertiary,no,722,no,no,cellular,19,feb,134,3,94,2,failure,no
27,technician,single,secondary,no,1842,yes,yes,cellular,18,may,687,2,300,1,failure,no
33,admin.,married,secondary,no,7,yes,no,cellular,17,apr,612,1,148,1,failure,no
37,management,single,tertiary,no,230,yes,yes,cellular,2,feb,120,2,272,1,failure,no
39,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,1,92,4,failure,no
42,technician,single,tertiary,no,35,yes,yes,cellular,17,nov,38,1,115,5,other,no
41,technician,married,secondary,no,2152,no,no,cellular,30,sep,134,1,121,1,other,no
37,admin.,married,secondary,no,96,no,no,cellular,5,feb,102,1,182,3,success,no
39,technician,single,secondary,no,1104,no,no,cellular,20,nov,333,2,105,2,success,no
34,unemployed,married,secondary,no,428,yes,no,cellular,7,apr,221,2,267,3,other,no
34,technician,single,secondary,no,920,yes,no,cellular,29,oct,250,1,342,5,failure,no
57,technician,married,secondary,no,28,yes,no,cellular,8,may,163,1,358,1,failure,no
40,admin.,married,secondary,no,0,yes,no,cellular,3,feb,561,1,201,1,failure,no
60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,no
30,technician,married,secondary,no,-280,yes,no,cellular,17,apr,609,2,266,2,failure,no
30,blue-collar,married,secondary,no,246,yes,no,cellular,18,nov,166,2,113,5,failure,no
48,blue-collar,married,secondary,no,750,no,no,cellular,5,feb,85,2,8,2,other,no
41,services,married,secondary,no,88,yes,no,cellular,11,may,105,1,336,2,failure,no
50,admin.,divorced,secondary,yes,2405,yes,no,cellular,6,may,114,1,287,8,failure,no
33,services,married,secondary,no,387,yes,no,cellular,7,apr,327,2,138,2,failure,no
54,blue-collar,married,primary,no,258,no,no,telephone,25,may,86,1,88,1,failure,no
29,entrepreneur,single,tertiary,no,219,yes,no,cellular,18,may,76,2,356,1,failure,no
41,management,married,primary,no,733,yes,no,cellular,7,may,69,1,335,7,failure,no
56,services,divorced,secondary,no,72,yes,yes,cellular,7,may,263,1,357,4,failure,no
34,blue-collar,single,secondary,no,550,yes,no,cellular,20,apr,90,3,346,1,failure,no
26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342,2,failure,no
38,blue-collar,married,secondary,no,67,no,no,cellular,28,jan,74,1,239,2,failure,no
27,blue-collar,married,secondary,no,-330,yes,yes,cellular,14,may,88,1,353,2,failure,no
21,services,single,secondary,no,361,no,no,telephone,5,jun,329,1,95,1,other,no
27,technician,married,tertiary,no,8,yes,yes,cellular,18,may,398,1,370,2,failure,no
43,management,married,tertiary,no,1336,yes,yes,cellular,27,may,82,2,309,1,failure,no
46,admin.,divorced,secondary,no,2087,no,no,cellular,1,jun,111,1,119,4,other,no
34,management,married,tertiary,no,63,no,no,cellular,18,nov,83,1,102,2,failure,no
40,management,married,secondary,no,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
55,technician,married,secondary,no,517,yes,yes,cellular,6,feb,47,3,263,4,failure,no
36,technician,single,secondary,no,144,no,no,cellular,26,may,87,1,308,2,failure,no
36,blue-collar,married,secondary,no,153,yes,no,cellular,8,may,263,1,171,2,failure,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,nov,113,1,189,2,failure,no
49,blue-collar,married,secondary,no,1127,yes,yes,cellular,17,apr,162,2,281,1,failure,no
43,services,married,secondary,no,2478,yes,no,cellular,28,jan,347,1,230,1,failure,no
31,technician,married,secondary,no,450,no,yes,cellular,20,nov,111,2,129,4,failure,no
48,technician,married,secondary,no,-938,yes,no,cellular,7,may,134,1,344,2,failure,no
39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success,no
60,retired,married,secondary,no,2060,no,no,cellular,26,mar,454,1,88,3,other,no
53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,371,2,96,4,failure,no
53,technician,married,secondary,no,65,no,no,cellular,25,nov,99,1,92,2,failure,no
55,admin.,married,secondary,no,865,yes,no,cellular,8,jul,105,1,82,2,failure,no
42,blue-collar,married,secondary,no,429,yes,no,cellular,18,may,110,1,370,1,failure,no
37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,failure,no
46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no
42,management,married,tertiary,no,1272,yes,no,cellular,5,may,117,1,169,1,failure,no
55,retired,married,secondary,no,1279,yes,no,cellular,13,may,446,3,357,8,other,no
44,entrepreneur,married,secondary,no,887,yes,no,cellular,17,apr,519,1,14,2,failure,no
34,management,married,tertiary,no,303,yes,no,cellular,29,jan,50,1,195,2,failure,no
28,services,single,secondary,no,123,yes,no,cellular,6,may,115,1,359,3,failure,no
31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,1,161,2,failure,no
31,admin.,single,secondary,no,387,yes,no,cellular,13,may,228,2,370,1,failure,no
35,services,single,secondary,no,1239,yes,no,cellular,5,may,60,2,347,1,failure,no
72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,1,191,3,other,no
41,entrepreneur,married,tertiary,no,121,yes,no,cellular,5,may,456,1,287,1,failure,no
59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,33,1,173,1,success,no
56,technician,single,primary,no,145,yes,no,telephone,6,feb,124,2,9,2,other,no
33,services,married,secondary,no,255,yes,yes,cellular,21,nov,588,2,184,2,failure,no
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,2,197,1,success,no
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,may,217,1,176,1,failure,no
32,management,married,tertiary,no,937,no,no,cellular,28,aug,90,1,94,2,failure,no
37,technician,married,secondary,no,1824,yes,no,cellular,3,jul,112,2,324,2,other,no
31,self-employed,married,secondary,no,581,yes,no,cellular,13,oct,845,1,152,6,failure,no
35,services,married,secondary,no,142,yes,no,cellular,20,nov,315,2,196,4,failure,no
43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,190,1,104,1,failure,no
29,blue-collar,married,secondary,no,313,yes,no,cellular,20,apr,172,2,343,3,other,no
43,admin.,single,secondary,no,6,no,no,cellular,4,feb,58,1,264,1,failure,no
31,blue-collar,married,primary,no,1127,yes,no,telephone,13,may,43,1,349,1,failure,no
29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,1,93,5,other,no
40,technician,single,secondary,no,822,yes,yes,cellular,29,jan,155,2,245,3,failure,no
37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,434,3,342,2,failure,no
26,blue-collar,single,secondary,no,249,yes,no,cellular,29,jan,235,3,262,5,failure,no
48,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,87,2,318,3,failure,no
35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,1,failure,no
25,admin.,single,tertiary,no,1141,yes,no,cellular,5,may,718,1,347,1,failure,no
56,admin.,single,secondary,no,1854,yes,no,telephone,7,may,45,1,342,2,failure,no
33,blue-collar,single,secondary,no,1794,yes,no,cellular,12,may,360,1,173,1,other,no
34,student,single,secondary,no,2321,no,no,cellular,9,nov,600,2,99,5,failure,no
35,technician,married,secondary,no,2019,yes,yes,cellular,18,nov,83,2,144,1,failure,no
34,housemaid,single,primary,no,443,no,no,cellular,30,jan,10,1,2,1,other,no
38,management,single,tertiary,no,427,yes,no,cellular,18,nov,253,1,182,1,failure,no
44,entrepreneur,married,tertiary,no,1631,yes,no,cellular,17,nov,81,1,195,2,failure,no
44,admin.,married,secondary,no,497,yes,no,cellular,3,feb,321,3,270,2,other,no
32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
41,technician,single,primary,no,340,yes,no,cellular,13,may,262,1,349,1,failure,no
35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,3,success,no
44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,32,2,116,3,other,no
49,admin.,married,secondary,no,1096,yes,no,cellular,17,apr,609,1,303,5,failure,no
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no
42,services,married,secondary,no,115,yes,yes,cellular,17,apr,161,1,149,2,failure,no
35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,other,no
51,admin.,married,secondary,no,-1137,yes,yes,telephone,11,may,567,3,325,1,failure,no
43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,131,2,370,3,other,no
27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104,1,288,8,failure,no
43,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,no
35,technician,married,secondary,no,6,yes,no,cellular,11,may,204,2,348,2,failure,no
53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,82,1,293,1,failure,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,no
33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no
28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure,no
38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
73,retired,married,secondary,no,2850,no,no,cellular,8,oct,512,1,144,7,failure,no
34,technician,divorced,tertiary,no,66,no,yes,cellular,5,feb,102,1,170,2,failure,no
42,management,married,tertiary,no,72,yes,no,cellular,20,apr,124,2,348,3,failure,no
39,services,married,secondary,no,1970,yes,no,cellular,8,jun,30,1,404,2,success,no
42,admin.,married,secondary,no,437,yes,no,cellular,11,aug,120,3,190,1,failure,no
32,management,married,tertiary,no,2213,no,no,cellular,29,jan,125,2,154,7,failure,no
56,blue-collar,married,secondary,no,1521,yes,yes,cellular,21,nov,19,2,179,3,other,no
32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,76,1,209,2,failure,no
33,services,single,secondary,no,1852,no,no,telephone,25,feb,371,1,204,3,other,no
54,technician,married,secondary,no,719,yes,no,cellular,2,feb,242,1,264,1,failure,no
36,technician,married,secondary,no,4613,no,no,cellular,2,apr,320,1,134,2,failure,no
40,admin.,single,secondary,no,664,no,no,cellular,19,nov,188,2,121,2,success,no
56,management,divorced,tertiary,no,2037,no,no,cellular,6,may,160,1,91,5,success,no
44,entrepreneur,married,secondary,no,320,yes,yes,cellular,5,feb,269,3,234,2,other,no
44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no
29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,351,1,failure,no
55,blue-collar,married,primary,no,781,yes,no,cellular,3,feb,112,3,270,2,failure,no
40,blue-collar,single,primary,no,1530,yes,no,cellular,20,apr,8,3,315,1,failure,no
33,management,single,tertiary,no,2667,yes,no,cellular,18,may,57,1,180,3,failure,no
55,self-employed,married,secondary,no,2408,no,no,telephone,9,apr,327,2,140,1,failure,no
53,management,married,tertiary,no,1356,yes,no,cellular,5,aug,397,2,93,2,failure,no
44,self-employed,married,secondary,no,163,yes,no,cellular,12,aug,44,1,100,3,success,no
65,retired,married,primary,no,493,no,no,cellular,16,oct,622,1,182,1,failure,no
49,technician,divorced,secondary,no,972,no,no,cellular,16,nov,104,3,175,2,failure,no
31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,success,no
33,services,single,secondary,no,187,yes,no,cellular,20,apr,168,3,326,1,failure,no
44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,no
31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no
33,admin.,married,secondary,no,920,no,no,cellular,13,aug,111,1,105,1,success,no
43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,61,1,193,1,failure,no
57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,no
53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,70,1,245,1,failure,no
41,management,married,secondary,no,280,yes,no,cellular,2,jun,88,1,95,2,success,no
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,no
34,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,no
28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,no
30,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,62,2,332,3,failure,no
43,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success,no
48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,no
32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,no
29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,no
42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,no
29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139,1,345,1,other,no
23,technician,single,secondary,no,231,yes,no,cellular,7,may,560,3,367,1,other,no
41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no
32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439,1,175,3,other,no
26,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368,1,failure,no
48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246,1,162,1,failure,no
53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,no
54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success,no
56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no
33,technician,married,secondary,no,480,yes,no,cellular,30,jan,272,1,270,1,other,no
37,technician,married,secondary,no,494,yes,no,cellular,2,feb,247,2,269,3,failure,no
50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
37,admin.,single,secondary,no,22,yes,no,cellular,7,may,28,2,289,5,failure,no
34,management,single,tertiary,no,747,no,no,cellular,31,aug,72,2,98,1,failure,no
52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,294,1,116,3,failure,no
38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure,no
46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure,no
39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no
